group,country,number,position,name,name_zh,age,date_of_birth,caps,goals,club,captain,image,image_source,profile
K,DR Congo,24,DF,Gédéon Kalulu,刚果民主共和国24号后卫,28,,28,0,Aris Limassol,False,https://images.fotmob.com/image_resources/playerimages/1022309.png,fotmob,https://www.fotmob.com/players/1022309
K,DR Congo,25,MF,Edo Kayembe,刚果民主共和国25号中场,28,,42,2,Watford,False,https://images.fotmob.com/image_resources/playerimages/909803.png,fotmob,https://www.fotmob.com/players/909803
K,DR Congo,26,DF,Arthur Masuaku,刚果民主共和国26号后卫,32,,45,4,Lens,False,https://images.fotmob.com/image_resources/playerimages/418137.png,fotmob,https://www.fotmob.com/players/418137
L,England,1,GK,Jordan Pickford,乔丹·皮克福德,32,,82,0,Everton,False,https://images.fotmob.com/image_resources/playerimages/303919.png,fotmob,https://www.fotmob.com/players/303919
L,England,2,DF,Ezri Konsa,英格兰2号后卫,28,,18,1,Aston Villa,False,https://images.fotmob.com/image_resources/playerimages/710159.png,fotmob,https://www.fotmob.com/players/710159
L,England,3,DF,Nico O'Reilly,英格兰3号后卫,21,,3,0,Manchester City,False,https://images.fotmob.com/image_resources/playerimages/1300526.png,fotmob,https://www.fotmob.com/players/1300526
L,England,4,MF,Declan Rice,德克兰·赖斯,27,,72,6,Arsenal,False,https://images.fotmob.com/image_resources/playerimages/654096.png,fotmob,https://www.fotmob.com/players/654096
L,England,5,DF,John Stones,约翰·斯通斯,32,,87,3,Manchester City,False,https://images.fotmob.com/image_resources/playerimages/263653.png,fotmob,https://www.fotmob.com/players/263653
L,England,6,DF,Marc Guéhi,英格兰6号后卫,25,,27,1,Manchester City,False,https://images.fotmob.com/image_resources/playerimages/844425.png,fotmob,https://www.fotmob.com/players/844425
L,England,7,FW,Bukayo Saka,布卡约·萨卡,24,,48,14,Arsenal,False,https://images.fotmob.com/image_resources/playerimages/961995.png,fotmob,https://www.fotmob.com/players/961995
L,England,8,MF,Elliot Anderson,英格兰8号中场,23,,7,0,Nottingham Forest,False,https://images.fotmob.com/image_resources/playerimages/1089691.png,fotmob,https://www.fotmob.com/players/1089691
L,England,9,FW,Harry Kane,哈里·凯恩,32,,112,78,Bayern Munich,True,https://images.fotmob.com/image_resources/playerimages/194165.png,fotmob,https://www.fotmob.com/players/194165
L,England,10,MF,Jude Bellingham,裘德·贝林厄姆,22,,46,6,Real Madrid,False,https://images.fotmob.com/image_resources/playerimages/1077894.png,fotmob,https://www.fotmob.com/players/1077894
L,England,11,FW,Marcus Rashford,马库斯·拉什福德,28,,70,18,Barcelona,False,https://images.fotmob.com/image_resources/playerimages/696365.png,fotmob,https://www.fotmob.com/players/696365
L,England,12,DF,Tino Livramento,英格兰12号后卫,23,,5,0,Newcastle United,False,https://images.fotmob.com/image_resources/playerimages/1107910.png,fotmob,https://www.fotmob.com/players/1107910
L,England,13,GK,Dean Henderson,英格兰13号门将,29,,4,0,Crystal Palace,False,https://images.fotmob.com/image_resources/playerimages/719330.png,fotmob,https://www.fotmob.com/players/719330
L,England,14,MF,Jordan Henderson,英格兰14号中场,35,,89,3,Brentford,False,https://images.fotmob.com/image_resources/playerimages/156008.png,fotmob,https://www.fotmob.com/players/156008
L,England,15,DF,Dan Burn,英格兰15号后卫,34,,6,0,Newcastle United,False,https://images.fotmob.com/image_resources/playerimages/188058.png,fotmob,https://www.fotmob.com/players/188058
L,England,16,MF,Kobbie Mainoo,英格兰16号中场,21,,12,0,Manchester United,False,https://images.fotmob.com/image_resources/playerimages/1292810.png,fotmob,https://www.fotmob.com/players/1292810
L,England,17,MF,Morgan Rogers,英格兰17号中场,23,,13,1,Aston Villa,False,https://images.fotmob.com/image_resources/playerimages/883080.png,fotmob,https://www.fotmob.com/players/883080
L,England,18,FW,Anthony Gordon,英格兰18号前锋,25,,17,2,Newcastle United,False,https://images.fotmob.com/image_resources/playerimages/906937.png,fotmob,https://www.fotmob.com/players/906937
L,England,19,FW,Ollie Watkins,英格兰19号前锋,30,,20,6,Aston Villa,False,https://images.fotmob.com/image_resources/playerimages/540088.png,fotmob,https://www.fotmob.com/players/540088
L,England,20,FW,Noni Madueke,英格兰20号前锋,24,,10,1,Arsenal,False,https://images.fotmob.com/image_resources/playerimages/1084981.png,fotmob,https://www.fotmob.com/players/1084981
L,England,21,MF,Eberechi Eze,英格兰21号中场,27,,16,3,Arsenal,False,https://images.fotmob.com/image_resources/playerimages/818975.png,fotmob,https://www.fotmob.com/players/818975
L,England,22,FW,Ivan Toney,英格兰22号前锋,30,,7,1,Al-Ahli,False,https://images.fotmob.com/image_resources/playerimages/408987.png,fotmob,https://www.fotmob.com/players/408987
L,England,23,GK,James Trafford,英格兰23号门将,23,,1,0,Manchester City,False,https://images.fotmob.com/image_resources/playerimages/1187213.png,fotmob,https://www.fotmob.com/players/1187213
L,England,24,DF,Reece James,英格兰24号后卫,26,,22,1,Chelsea,False,https://images.fotmob.com/image_resources/playerimages/807729.png,fotmob,https://www.fotmob.com/players/807729
L,England,25,DF,Djed Spence,英格兰25号后卫,25,,4,0,Tottenham Hotspur,False,https://images.fotmob.com/image_resources/playerimages/894803.png,fotmob,https://www.fotmob.com/players/894803
L,England,26,DF,Jarell Quansah,英格兰26号后卫,23,,1,0,Bayer Leverkusen,False,https://images.fotmob.com/image_resources/playerimages/1107620.png,fotmob,https://www.fotmob.com/players/1107620
L,Croatia,1,GK,Dominik Livaković,克罗地亚1号门将,31,,74,0,Dinamo Zagreb,False,https://images.fotmob.com/image_resources/playerimages/383971.png,fotmob,https://www.fotmob.com/players/383971
L,Croatia,2,DF,Josip Stanišić,克罗地亚2号后卫,26,,30,0,Bayern Munich,False,https://images.fotmob.com/image_resources/playerimages/950824.png,fotmob,https://www.fotmob.com/players/950824
L,Croatia,3,DF,Marin Pongračić,克罗地亚3号后卫,28,,19,0,Fiorentina,False,https://images.fotmob.com/image_resources/playerimages/831474.png,fotmob,https://www.fotmob.com/players/831474
L,Croatia,4,DF,Joško Gvardiol,克罗地亚4号后卫,24,,47,4,Manchester City,False,https://images.fotmob.com/image_resources/playerimages/1070712.png,fotmob,https://www.fotmob.com/players/1070712
L,Croatia,5,DF,Duje Ćaleta-Car,克罗地亚5号后卫,29,,38,1,Real Sociedad,False,https://images.fotmob.com/image_resources/playerimages/557799.png,fotmob,https://www.fotmob.com/players/557799
L,Croatia,6,DF,Josip Šutalo,克罗地亚6号后卫,26,,32,0,Ajax,False,https://images.fotmob.com/image_resources/playerimages/1186228.png,fotmob,https://www.fotmob.com/players/1186228
L,Croatia,7,MF,Nikola Moro,克罗地亚7号中场,28,,10,0,Bologna,False,https://images.fotmob.com/image_resources/playerimages/641595.png,fotmob,https://www.fotmob.com/players/641595
L,Croatia,8,MF,Mateo Kovačić,马特奥·科瓦契奇,32,,112,5,Manchester City,False,https://images.fotmob.com/image_resources/playerimages/239219.png,fotmob,https://www.fotmob.com/players/239219
L,Croatia,9,FW,Andrej Kramarić,克罗地亚9号前锋,34,,115,36,TSG Hoffenheim,False,https://images.fotmob.com/image_resources/playerimages/173461.png,fotmob,https://www.fotmob.com/players/173461
L,Croatia,10,MF,Luka Modrić,卢卡·莫德里奇,40,,197,28,Milan,True,https://images.fotmob.com/image_resources/playerimages/31097.png,fotmob,https://www.fotmob.com/players/31097
L,Croatia,11,FW,Ante Budimir,克罗地亚11号前锋,34,,37,6,Osasuna,False,https://images.fotmob.com/image_resources/playerimages/251269.png,fotmob,https://www.fotmob.com/players/251269
L,Croatia,12,GK,Ivor Pandur,克罗地亚12号门将,26,,0,0,Hull City,False,https://images.fotmob.com/image_resources/playerimages/1077684.png,fotmob,https://www.fotmob.com/players/1077684
L,Croatia,13,MF,Nikola Vlašić,克罗地亚13号中场,28,,62,10,Torino,False,https://images.fotmob.com/image_resources/playerimages/557677.png,fotmob,https://www.fotmob.com/players/557677
L,Croatia,14,FW,Ivan Perišić,伊万·佩里西奇,37,,153,38,PSV Eindhoven,False,https://images.fotmob.com/image_resources/playerimages/163670.png,fotmob,https://www.fotmob.com/players/163670
L,Croatia,15,MF,Mario Pašalić,克罗地亚15号中场,31,,84,11,Atalanta,False,https://images.fotmob.com/image_resources/playerimages/446266.png,fotmob,https://www.fotmob.com/players/446266
L,Croatia,16,MF,Martin Baturina,克罗地亚16号中场,23,,18,1,Como,False,https://images.fotmob.com/image_resources/playerimages/1215064.png,fotmob,https://www.fotmob.com/players/1215064
L,Croatia,17,MF,Petar Sučić,克罗地亚17号中场,22,,16,1,Inter Milan,False,https://images.fotmob.com/image_resources/playerimages/1382000.png,fotmob,https://www.fotmob.com/players/1382000
L,Croatia,18,DF,Kristijan Jakić,克罗地亚18号后卫,29,,17,2,FC Augsburg,False,https://images.fotmob.com/image_resources/playerimages/643448.png,fotmob,https://www.fotmob.com/players/643448
L,Croatia,19,MF,Toni Fruk,克罗地亚19号中场,25,,7,1,Rijeka,False,https://images.fotmob.com/image_resources/playerimages/1300358.png,fotmob,https://www.fotmob.com/players/1300358
L,Croatia,20,FW,Igor Matanović,克罗地亚20号前锋,23,,8,2,SC Freiburg,False,https://images.fotmob.com/image_resources/playerimages/1210893.png,fotmob,https://www.fotmob.com/players/1210893
L,Croatia,21,MF,Luka Sučić,克罗地亚21号中场,23,,20,1,Real Sociedad,False,https://images.fotmob.com/image_resources/playerimages/959597.png,fotmob,https://www.fotmob.com/players/959597
L,Croatia,22,DF,Luka Vušković,克罗地亚22号后卫,19,,5,1,Hamburger SV,False,https://images.fotmob.com/image_resources/playerimages/1413996.png,fotmob,https://www.fotmob.com/players/1413996
L,Croatia,23,GK,Dominik Kotarski,克罗地亚23号门将,26,,4,0,Copenhagen,False,https://images.fotmob.com/image_resources/playerimages/873557.png,fotmob,https://www.fotmob.com/players/873557
L,Croatia,24,FW,Marco Pašalić,克罗地亚24号前锋,25,,14,1,Orlando City SC,False,https://images.fotmob.com/image_resources/playerimages/1199714.png,fotmob,https://www.fotmob.com/players/1199714
L,Croatia,25,DF,Martin Erlić,克罗地亚25号后卫,28,,12,1,Midtjylland,False,https://images.fotmob.com/image_resources/playerimages/616170.png,fotmob,https://www.fotmob.com/players/616170
L,Croatia,26,FW,Petar Musa,克罗地亚26号前锋,28,,11,1,FC Dallas,False,https://images.fotmob.com/image_resources/playerimages/709796.png,fotmob,https://www.fotmob.com/players/709796
L,Ghana,1,GK,Lawrence Ati-Zigi,加纳1号门将,29,,29,0,St. Gallen,False,https://images.fotmob.com/image_resources/playerimages/615411.png,fotmob,https://www.fotmob.com/players/615411
L,Ghana,2,DF,Alidu Seidu,加纳2号后卫,26,,24,1,Rennes,False,https://images.fotmob.com/image_resources/playerimages/1177779.png,fotmob,https://www.fotmob.com/players/1177779
L,Ghana,3,MF,Caleb Yirenkyi,加纳3号中场,20,,11,1,Nordsjælland,False,https://images.fotmob.com/image_resources/playerimages/1615927.png,fotmob,https://www.fotmob.com/players/1615927
L,Ghana,4,DF,Jonas Adjetey,加纳4号后卫,22,,10,0,VfL Wolfsburg,False,https://images.fotmob.com/image_resources/playerimages/1432344.png,fotmob,https://www.fotmob.com/players/1432344
L,Ghana,5,MF,Thomas Partey,托马斯·帕尔特伊,32,,57,15,Villarreal,False,https://images.fotmob.com/image_resources/playerimages/434325.png,fotmob,https://www.fotmob.com/players/434325
L,Ghana,6,DF,Abdul Mumin,加纳6号后卫,28,,5,0,Rayo Vallecano,False,https://images.fotmob.com/image_resources/playerimages/776591.png,fotmob,https://www.fotmob.com/players/776591
L,Ghana,7,FW,Abdul Fatawu,加纳7号前锋,22,,28,3,Leicester City,False,https://images.fotmob.com/image_resources/playerimages/1265626.png,fotmob,https://www.fotmob.com/players/1265626
L,Ghana,8,MF,Kwasi Sibo,加纳8号中场,27,,8,0,Oviedo,False,https://images.fotmob.com/image_resources/playerimages/948745.png,fotmob,https://www.fotmob.com/players/948745
L,Ghana,9,FW,Jordan Ayew,加纳9号前锋,34,,120,34,Leicester City,True,https://images.fotmob.com/image_resources/playerimages/154280.png,fotmob,https://www.fotmob.com/players/154280
L,Ghana,10,FW,Brandon Thomas-Asante,加纳10号前锋,27,,8,1,Coventry City,False,https://images.fotmob.com/image_resources/playerimages/776184.png,fotmob,https://www.fotmob.com/players/776184
L,Ghana,11,MF,Antoine Semenyo,加纳11号中场,26,,34,3,Manchester City,False,https://images.fotmob.com/image_resources/playerimages/933576.png,fotmob,https://www.fotmob.com/players/933576
L,Ghana,12,GK,Joseph Anang,加纳12号门将,26,,1,0,St Patrick's Athletic,False,https://images.fotmob.com/image_resources/playerimages/963812.png,fotmob,https://www.fotmob.com/players/963812
L,Ghana,13,FW,Christopher Bonsu Baah,加纳13号前锋,21,,9,0,Al-Qadsiah,False,https://images.fotmob.com/image_resources/playerimages/1452385.png,fotmob,https://www.fotmob.com/players/1452385
L,Ghana,14,DF,Gideon Mensah,加纳14号后卫,27,,40,0,Auxerre,False,https://images.fotmob.com/image_resources/playerimages/771630.png,fotmob,https://www.fotmob.com/players/771630
L,Ghana,15,MF,Elisha Owusu,加纳15号中场,28,,20,0,Auxerre,False,https://images.fotmob.com/image_resources/playerimages/883823.png,fotmob,https://www.fotmob.com/players/883823
L,Ghana,16,GK,Benjamin Asare,加纳16号门将,33,,11,0,Hearts of Oak,False,https://images.fotmob.com/image_resources/playerimages/1663132.png,fotmob,https://www.fotmob.com/players/1663132
L,Ghana,17,DF,Abdul Rahman Baba,加纳17号后卫,31,,51,1,PAOK,False,https://images.fotmob.com/image_resources/playerimages/324910.png,fotmob,https://www.fotmob.com/players/324910
L,Ghana,18,DF,Jerome Opoku,加纳18号后卫,27,,11,1,İstanbul Başakşehir,False,https://images.fotmob.com/image_resources/playerimages/873227.png,fotmob,https://www.fotmob.com/players/873227
L,Ghana,19,FW,Iñaki Williams,伊尼亚基·威廉斯,31,,26,2,Athletic Bilbao,False,https://images.fotmob.com/image_resources/playerimages/604105.png,fotmob,https://www.fotmob.com/players/604105
L,Ghana,20,MF,Augustine Boakye,加纳20号中场,25,,0,0,Saint-Étienne,False,https://images.fotmob.com/image_resources/playerimages/1211610.png,fotmob,https://www.fotmob.com/players/1211610
L,Ghana,21,DF,Kojo Peprah Oppong,加纳21号后卫,22,,4,0,Nice,False,https://images.fotmob.com/image_resources/playerimages/1429607.png,fotmob,https://www.fotmob.com/players/1429607
L,Ghana,22,FW,Kamaldeen Sulemana,加纳22号前锋,24,,28,1,Atalanta,False,https://images.fotmob.com/image_resources/playerimages/1130691.png,fotmob,https://www.fotmob.com/players/1130691
L,Ghana,23,DF,Derrick Luckassen,加纳23号后卫,30,,1,0,Pafos,False,https://images.fotmob.com/image_resources/playerimages/562801.png,fotmob,https://www.fotmob.com/players/562801
L,Ghana,24,FW,Ernest Nuamah,加纳24号前锋,22,,18,4,Lyon,False,https://images.fotmob.com/image_resources/playerimages/1338390.png,fotmob,https://www.fotmob.com/players/1338390
L,Ghana,25,FW,Prince Kwabena Adu,加纳25号前锋,22,,5,0,Viktoria Plzeň,False,https://images.fotmob.com/image_resources/playerimages/1220633.png,fotmob,https://www.fotmob.com/players/1220633
L,Ghana,26,DF,Marvin Senaya,加纳26号后卫,25,,2,0,Auxerre,False,https://images.fotmob.com/image_resources/playerimages/1201760.png,fotmob,https://www.fotmob.com/players/1201760
L,Panama,1,GK,Luis Mejía,巴拿马1号门将,35,,56,0,Nacional,False,https://images.fotmob.com/image_resources/playerimages/206088.png,fotmob,https://www.fotmob.com/players/206088
L,Panama,2,DF,César Blackman,巴拿马2号后卫,28,,39,3,Slovan Bratislava,False,https://images.fotmob.com/image_resources/playerimages/888966.png,fotmob,https://www.fotmob.com/players/888966
L,Panama,3,DF,José Córdoba,巴拿马3号后卫,25,,32,1,Norwich City,False,https://images.fotmob.com/image_resources/playerimages/1223132.png,fotmob,https://www.fotmob.com/players/1223132
L,Panama,4,DF,Fidel Escobar,巴拿马4号后卫,31,,98,4,Saprissa,False,https://images.fotmob.com/image_resources/playerimages/643638.png,fotmob,https://www.fotmob.com/players/643638
L,Panama,5,DF,Edgardo Fariña,巴拿马5号后卫,24,,17,0,Pari Nizhny Novgorod,False,https://images.fotmob.com/image_resources/playerimages/1454648.png,fotmob,https://www.fotmob.com/players/1454648
L,Panama,6,MF,Cristian Martínez,巴拿马6号中场,29,,65,2,Ironi Kiryat Shmona,False,https://images.fotmob.com/image_resources/playerimages/727101.png,fotmob,https://www.fotmob.com/players/727101
L,Panama,7,MF,José Luis Rodríguez,巴拿马7号中场,27,,69,8,Juárez,False,https://images.fotmob.com/image_resources/playerimages/940333.png,fotmob,https://www.fotmob.com/players/940333
L,Panama,8,MF,Adalberto Carrasquilla,巴拿马8号中场,27,,73,3,UNAM,False,https://images.fotmob.com/image_resources/playerimages/643682.png,fotmob,https://www.fotmob.com/players/643682
L,Panama,9,FW,Tomás Rodríguez,巴拿马9号前锋,27,,13,4,Saprissa,False,https://images.fotmob.com/image_resources/playerimages/1054138.png,fotmob,https://www.fotmob.com/players/1054138
L,Panama,10,MF,Ismael Díaz,巴拿马10号中场,29,,56,17,León,False,https://images.fotmob.com/image_resources/playerimages/574077.png,fotmob,https://www.fotmob.com/players/574077
L,Panama,11,MF,Yoel Bárcenas,巴拿马11号中场,32,,103,10,Mazatlán,False,https://images.fotmob.com/image_resources/playerimages/526710.png,fotmob,https://www.fotmob.com/players/526710
L,Panama,12,GK,César Samudio,巴拿马12号门将,32,,5,0,Marathón,False,https://images.fotmob.com/image_resources/playerimages/1330683.png,fotmob,https://www.fotmob.com/players/1330683
L,Panama,13,DF,Jiovany Ramos,巴拿马13号后卫,29,,22,1,Puerto Cabello,False,https://images.fotmob.com/image_resources/playerimages/688448.png,fotmob,https://www.fotmob.com/players/688448
L,Panama,14,DF,Carlos Harvey,巴拿马14号后卫,26,,27,3,Minnesota United FC,False,https://images.fotmob.com/image_resources/playerimages/1017520.png,fotmob,https://www.fotmob.com/players/1017520
L,Panama,15,DF,Eric Davis,巴拿马15号后卫,35,,106,9,Plaza Amador,False,https://images.fotmob.com/image_resources/playerimages/503710.png,fotmob,https://www.fotmob.com/players/503710
